video_id,trending_date,title,channel_title,category_id,publish_time,views,likes,dislikes,comment_count,category_name
hGWf4Q6RVlU,2018-01-29,യുവാവിന്റെ ചോദ്യം കേട്ടാൽ മതത്തിന്റെ പേരിൽ തെറ്റിദ്ധരിപ്പിച്ച യുവതി കുടുങ്ങും| Malayalam Film News,Malayali Live,24,2018-01-27T18:11:51.000Z,276649,3854,422,723,Entertainment
_llUOtlShqg,2018-01-29,"Sembarathi - Episode 74 - January 26, 2018 - Best Scene",zeetamil,24,2018-01-26T23:07:24.000Z,304413,632,91,45,Entertainment
X4WroLeusE8,2018-01-29,9 PM | ETV Telugu News | 28th January 2018,ETV Andhra Pradesh,25,2018-01-28T16:26:07.000Z,67727,356,45,16,News & Politics
X1mITJ2AjRY,2018-01-29,Athmasakhi | Episode 413 - 27 January 2018 | Mazhavil Manorama,Mazhavil Manorama,24,2018-01-28T05:00:01.000Z,121509,194,308,154,Entertainment
1dxoj3W9_ZU,2018-01-29,"Muddha Mandaram - Episode 992 - January 27, 2018 - Best Scene",zeetvtelugu,24,2018-01-27T21:28:59.000Z,111707,150,43,11,Entertainment
eeZ03BnsuSU,2018-01-29,SIX EASY WAYS TO IMPROVE CONFIDENCE in HINDI - 6 PILLARS OF SELF ESTEEM,SeeKen,27,2018-01-28T07:17:54.000Z,77437,5731,62,603,Education
kFC38sOi4Oo,2018-01-29,"Saat Bhai Champa - Episode 62 - January 27, 2018 - Best Scene",zeebangla,24,2018-01-27T22:08:16.000Z,171069,503,80,34,Entertainment
W72yTMcXd54,2018-01-29,Balakrishna Powerful Speech @ Intelligent Movie Teaser Launch | Sai Dharam Tej | VV Vinayak,Rose Telugu Movies,24,2018-01-27T10:29:07.000Z,94307,1312,32,101,Entertainment
GE0ygl1Ni00,2018-01-29,Nimir Review | Udhayanidhi Stalin | Namitha Pramod | Parvatii Nair | Selfie Review,Selfie Review,1,2018-01-26T13:53:41.000Z,53938,1507,50,250,Film & Animation
EgTX6WShqzg,2018-01-29,हफ्ते में सिर्फ 1 बार लगाया बाल इतने ज्यादा लम्बे हो गए की तंग आकर कटवाने पड़े Super Fast Hair Growth,Xyz Gyan,22,2018-01-27T11:14:22.000Z,232969,1561,239,53,People & Blogs
b9Tht1pW11U,2018-01-29,KI chahida (Full Video) | Jairit Beniwal | Parmish Verma | New Punjabi Songs 2018,Lokdhun Punjabi,10,2018-01-28T04:30:00.000Z,927680,11429,578,609,Music
QqI_dpqteC0,2018-01-30,Nazar Hati Durghatna Ghati - Amit Bhadana,Amit Bhadana,24,2018-01-29T13:32:45.000Z,3147218,263197,8679,23607,Entertainment
J-IzGBU344M,2018-01-30,Beyond The Clouds | Official Trailer | Ishaan | Malavika | Releasing 23 March (India),Zee Studios,1,2018-01-29T09:06:35.000Z,2146786,11481,565,805,Film & Animation
W6abyARVpLU,2018-01-30,Ranveer Singh Use to Vomit After THIS SCENE in Padmaavat!,Crazy 4 Bollywood,24,2018-01-29T11:14:19.000Z,778167,6096,932,323,Entertainment
AaLTCtMsqgM,2018-01-30,Bus in River,24 ghanta,24,2018-01-29T11:14:28.000Z,249091,900,139,64,Entertainment
KTc7nOTPd44,2018-01-30,"Deivamagal Episode 1449, 29/01/18",VikatanTV,43,2018-01-29T15:00:03.000Z,893757,4311,2184,918,
P8agdtIiL_o,2018-01-30,AIB : My Friend Revisor,All India Bakchod,23,2018-01-29T05:02:45.000Z,853860,57897,4594,4709,Comedy
MSUrb3Ci1oY,2018-01-30,কী ভাবে বাস দুর্ঘটনা ? ETV NEWS BANGLA,ETV News Bangla,25,2018-01-29T14:42:53.000Z,278552,1413,167,49,News & Politics
v7K4vGYL9zI,2018-01-30,Padmaavat: Khalibali - Ranveer Singh | Deepika Padukone | Shahid Kapoor | Shivam Pathak,T-Series,10,2018-01-29T10:03:00.000Z,4465627,136139,7048,12094,Music
YNPOyYRkJrg,2018-01-30,Swathi Chinukulu | 29th January 2018   | Full Episode No 1375 | ETV Telugu,etvteluguindia,24,2018-01-29T16:21:00.000Z,137356,472,157,52,Entertainment
vymQSw7GuC8,2018-01-30,"Ravish Kumar - कासगंज का सच ! Ground Report आखिर क्या हुआ था ? Prime Time Part-2, 29 Jan18  #2",Voice of Dissent,25,2018-01-29T16:25:43.000Z,301842,5690,1019,1978,News & Politics
r9YzUCrhpLU,2018-01-30,జనవరి 31 గ్ర‌హ‌ణం రోజు స్నానం చేస్తే ఏమౌతుంది | Lunar Eclipse On 31 January 2018 | Horoscope 2018,OmFut,24,2018-01-29T11:36:01.000Z,216970,1021,193,51,Entertainment
zOi6qrGZ5vE,2018-01-30,Nenjam Marappathillai - 29th January to 2nd February  2018 - Promo,Vijay Television,24,2018-01-29T07:03:27.000Z,262507,639,100,35,Entertainment
OI_8ykq4Tcc,2018-01-30,"CURRENT AFFAIRS | THE HINDU | 30th January 2018 | SBI CLERK, UPSC,IBPS, SSC,CDS,IB,CLAT",Adda247 :Official Channel of BankersAdda & SSCAdda,27,2018-01-30T03:40:42.000Z,16473,2144,25,83,Education
uoD_YUyCRw0,2018-01-30,લગન પેલા દોસ્તારું પાર્ટી કરવા લઈ ગ્યા || Dhaval domadiya,Dhaval Domadiya,23,2018-01-29T05:58:30.000Z,328063,7537,433,488,Comedy
D3VkXE4nK2s,2018-01-30,ಬಡತನದ ಕಷ್ಟಗಳಲ್ಲಿರುವ ದಿವಾಕರ್ ಗೆ ಸಿಕ್ಕ ನಿಜವಾದ ಸಂಬಾವನೆ ಎಷ್ಟು | Bigg Boss Kannada Diwakar,chandanavana,24,2018-01-29T04:30:45.000Z,108672,425,68,41,Entertainment
pXyCnqy6nZg,2018-01-30,Manchu Vishnu Teases Anasuya On Stage @ Gayatri Movie Audio Launch | TFPC,TFPC,24,2018-01-28T15:30:26.000Z,179177,639,245,160,Entertainment
k-55qW19zLM,2018-01-30,"Gopala Gopala (2018) New Released Full Hindi Dubbed Movie | Pawan Kalyan, Venkatesh, Shriya Saran",Goldmines Telefilms,1,2018-01-29T17:30:01.000Z,1152482,20161,1489,1372,Film & Animation
k3Y9_Om0LCw,2018-01-30,II NAZARBATTU II MAIN HO GAYEE TERI,Nazar Battu Productions,23,2018-01-29T13:53:54.000Z,306513,30645,924,1792,Comedy
yGEUmkf5zhM,2018-01-30,"Oru Nalla Naal Paathu Solren - Sneak Peek | Vijay Sethupathi, Gautham Karthik | Arumuga Kumar",Moviebuff Tamil,24,2018-01-29T08:30:01.000Z,367687,11728,299,216,Entertainment
rb29E84pi1Q,2018-01-30,Sammakka sarakka || medaram jathara || comedy || Raju || Gangavva || my village show,My Village Show,23,2018-01-29T15:57:04.000Z,293599,12633,569,993,Comedy
MG8NW-cz8wY,2018-01-30,ਡੀ.ਐਸ.ਪੀ ਬਲਜਿੰਦਰ ਸਿੰਘ ਸੰਧੂ ਵੱਲੋਂ Khudkusi ਦੀ ਵੀਡੀਓ ਆਈ ਸਾਹਮਣੇ,channel punjab,25,2018-01-29T10:31:29.000Z,115655,369,44,35,News & Politics
oUs9V0GzZxo,2018-01-30,29 January 2018- The Hindu Editorial News Paper Analysis- [UPSC/SSC/IBPS] Current affairs,Study IQ education,27,2018-01-29T03:29:16.000Z,67324,3351,70,544,Education
rR7ZM1-LyCY,2018-01-30,ആദ്യം വധു മുങ്ങി പിന്നെ അനിയത്തി വധുവായി അപ്പോൾ വരൻ മുങ്ങി കാരണം |new|asianet|news|malayalam|today|l,citizen journalist,24,2018-01-29T11:04:49.000Z,65010,109,57,13,Entertainment
CJh_vPllvX4,2018-01-30,"Kundali Bhagya - कुंडली भाग्य - Episode 145  - January 30, 2018 - Preview",zeetv,24,2018-01-29T20:38:41.000Z,125296,618,34,58,Entertainment
crci7GHuXfw,2018-01-30,"Chamak Chamak Cham (Remix) Lyrical | Sai Dharam Tej, Lavanya Tripati",Aditya Music,10,2018-01-29T10:30:00.000Z,781651,16620,1027,1381,Music
3aMWqoP5YmY,2018-01-30,मंगलवार स्पेशल भजन : हनुमान आरती : हनुमान चालीसा : हनुमान वन्दना : जय श्री राम,भक्ति,10,2018-01-29T22:30:00.000Z,58796,721,60,69,Music
19LcKVgJ9SA,2018-01-30,Kuladheivam SUN TV Episode - 833 (29-01-18),THIRU TV,24,2018-01-29T14:30:01.000Z,145099,551,181,44,Entertainment
jjRMmoSgM2s,2018-01-30,हल्ला बोल: संभित पात्रा ने की कासगंज के करीब नाच-गाने के कार्यक्रम में मौजूद BJP MLA की  निंदा,Aaj Tak,25,2018-01-29T14:48:18.000Z,212427,1336,690,582,News & Politics
Rsl0HePKM08,2018-01-30,కౌసు కూర ఒండుతున్న గంగవ్వఅడ్వర్టైజుల గంగవ్వ ... Dethadi Gangavva || Dethadi News || TV1,TV1,25,2018-01-29T16:21:47.000Z,51909,438,65,51,News & Politics
x4APEknrumw,2018-01-30,IPL Auction 2018 : KL Rahul sold to Kings XI Punjab for Rs 11 crore,Oneindia Hindi | वनइंडिया हिन्दी,25,2018-01-27T07:26:40.000Z,651941,5560,1093,138,News & Politics
S0NSWmn-Ddc,2018-01-30,A Certified Pongal | TV Potti | Black Sheep,Black Sheep,24,2018-01-29T18:39:38.000Z,88172,5281,204,359,Entertainment
74IIr3phzV4,2018-01-30,Bigg Boss Fame Barbie Doll Niveditha Gowda Shares Her Experience In the House.,Suvarna News | ಸುವರ್ಣ ನ್ಯೂಸ್,22,2018-01-29T13:51:41.000Z,61049,753,98,144,People & Blogs
i8Gk7e8YwlE,2018-01-30,Patas | 29th January 2018 | Full Episode 674 | ETV Plus,ETV Plus India,23,2018-01-29T17:15:51.000Z,70488,637,62,103,Comedy
95PoB-nEeAU,2018-01-30,Vicky Gonder's father mehal singh raises questions on Punjab Police,ABP Sanjha,22,2018-01-29T11:56:29.000Z,163255,1545,190,173,People & Blogs
IEpAHNRxxxc,2018-01-30,ਗੌਂਡਰ ਦੇ ਪਨਾਹਗਾਰਾਂ 'ਤੇ ਪੁਲਿਸ ਦਾ ਸ਼ਿਕੰਜ਼ਾ,PTC News,25,2018-01-28T17:28:31.000Z,172963,904,96,0,News & Politics
HyYEjlfKCLs,2018-01-30,ಅತಿ ಹೆಚ್ಚು ವೋಟ್ ಪಡೆದಿದ್ದರು ಕೂಡ ಜೆ ಕೆ ಗೆಲ್ಲದಿರಲು ನಿಜವಾದ ಕಾರಣ ಬಯಲಾಯ್ತು | Bigg Boss kannada season 5,Namma Karunadu ನಮ್ಮ ಕರುನಾಡು,24,2018-01-29T08:42:44.000Z,65413,0,0,220,Entertainment
jkgIIL-6RU0,2018-01-30,Prema Lahoria De Gharwalia Di Vekho Halat..ਪ੍ਰੇਮਾ ਲਾਹੌਰੀਆ ਦੇ ਘਰਦਿਆਂ ਦੀ ਨਹੀਂ ਵੇਖੀ ਗਈ ਹਾਲਤ/Must watch,Prime News Overseas,25,2018-01-29T07:06:19.000Z,83489,368,50,25,News & Politics
0vVROeA2vKg,2018-01-30,Paad vs. Pyaar - Funk You,Funk You,24,2018-01-29T08:30:08.000Z,192792,7442,2535,895,Entertainment
LSOKej5-eP0,2018-01-30,జనవరి 31 గ్రహణం రోజు ఈ ఒక్క రాశి వారు చనిపోయే అవకాశం..ఆరోజు ఎట్టి పరిస్తితుల్లోనూ బయటకి రావొద్దు.,Entertainment Circle,24,2018-01-29T12:00:03.000Z,89875,199,172,0,Entertainment
2ZEa2NpzQus,2018-01-30,Kanpur Waale Tripathi Ji Ki Ladki 3,Irahul Vohra,23,2018-01-29T14:49:55.000Z,54665,4475,109,288,Comedy
bQYdbB6pG_8,2018-01-30,🔴 [Live] Akalpur (Jalandhar) North India Federation Kabaddi Cup 29 Jan 2018,Kabaddi365.com,17,2018-01-29T15:30:37.000Z,129836,1279,94,33,Sports
rHA0KEhVNUM,2018-01-30,"All in One Super Entertainer Promo | 30th January 2018 | Dhee 10,Jabardasth,Extra Jabardasth",mallemalatv,24,2018-01-29T16:56:43.000Z,291662,1903,181,136,Entertainment
_LT3shJRRLw,2018-01-30,ਵੱਡੀ ਖਬਰ ! Gurjant Singh Australia Special Talk | Vicky Gonder | Sukha Kahlon | Godhar Interview,AggBani News,25,2018-01-29T14:20:03.000Z,89165,1176,271,215,News & Politics
fCOI-3hJKKY,2018-01-30,Ranee | Full Ep 822 29th Jan 2018 | Odia Serial - TarangTV HD HD,Tarang TV,24,2018-01-29T15:00:08.000Z,54998,248,58,18,Entertainment
rRdTqscfvMI,2018-01-30,"29 January, 2018  Prelim Booster News Discussion",only ias,27,2018-01-29T07:41:15.000Z,24540,0,0,0,Education
qx5Nm31Liis,2018-01-30,வாணி ராணி - VAANI RANI -  Episode 1478 - 29/01/2018,RadaanMedia,24,2018-01-29T16:30:03.000Z,387201,1767,394,206,Entertainment
TlIVtGENOX8,2018-01-30,SBI Clerk Prelims 2018 | 200 Fillers | Part 1 | English Live At 9 am | Class-5,Mahendra Guru : Online Videos For Govt. Exams,27,2018-01-29T04:49:40.000Z,48823,4747,53,456,Education
b1duW7RGFmM,2018-01-30,Prabhas Fabulous Words about Chiranjeevi | Intelligent First Song Launch | NewsQube,NewsQube,24,2018-01-28T12:26:51.000Z,341611,3738,131,210,Entertainment
I7VClr3ft0g,2018-01-30,Bithiri Sathi Digging Tunnel To Steal Petrol | Teenmaar News | V6 News,V6 News Telugu,25,2018-01-29T16:21:17.000Z,223090,1826,145,160,News & Politics
kjj83unoBoo,2018-01-30,"ਇੰਸਪੈਕਟਰ ਨਾਲ ਯਾਰੀ ਵਿੱਕੀ ਗੌਂਡਰ ਨੂੰ ਪੈ ਗਈ ਭਾਰੀ ,Vicky Gonder Vs Inspector Vikram Braar",5AABTODAY CHANNEL,25,2018-01-29T11:46:29.000Z,77074,496,50,32,News & Politics
h1tyq5kS1Ac,2018-01-30,ये चंद्र ग्रहण बदल देगा इन 6 राशियों की ज़िन्दगी - तुरंत हो जाएं सावधान,जय माँ वैष्णो देवी,22,2018-01-29T05:09:11.000Z,324666,1689,348,84,People & Blogs
NNwEot9Szn4,2018-01-30,Nandhini | Today @ 9 pm | Sun TV,SunTV Tamil,22,2018-01-29T12:16:59.000Z,134580,498,24,232,People & Blogs
CnAYIDkPm5k,2018-01-30,Tu Sooraj Main Saanjh Piyaji | Kanak And Uma In Bangkok,STAR Plus,24,2018-01-29T07:37:44.000Z,192379,1560,63,67,Entertainment
114rbGU2Sfo,2018-01-30,కాపురం కూల్చిన ఖాకి || Constable illegal affair with married woman - TV9 Now,TV9 NOW,24,2018-01-29T02:41:04.000Z,299466,817,217,552,Entertainment
nqm_R2Ho06A,2018-01-30,"31 जनवरी ग्रहण की पूर्णिमा से पहले घर ले आएं ये चीज़, दौड़ी दौड़ी आयेगी माता लक्ष्मी आपके द्वार",Brijnaari Sumi,27,2018-01-29T06:00:03.000Z,56091,534,98,167,Education
Z7vCdKWvliE,2018-01-30,"Tech Talks #412 - Oppo 5G, Oneplus Buy Back, Boring Flamethrower, mAadhaar iOS, LG G7",Technical Guruji,28,2018-01-29T16:31:17.000Z,167982,22396,618,2467,Science & Technology
2_wrY5hVlA4,2018-01-30,25 PLASTIC BOTTLES HACKS AND CRAFTS,5-Minute Crafts,26,2018-01-29T08:30:00.000Z,1067893,13698,1055,1070,Howto & Style
BDHleYn0cNE,2018-01-30,'जलते कासगंज' से 25 किलोमीटर दूर बेशर्मी का जश्न,News 24,25,2018-01-29T05:34:01.000Z,191695,1509,341,302,News & Politics
68jd9JZjCRM,2018-01-30,"Our correspondent from the spot, watch the situation through our lens",ABP ANANDA,22,2018-01-29T13:05:46.000Z,15756,55,5,2,People & Blogs
GWyl9vML7Qk,2018-01-30,SHRIMAD BHAGWAT KATHA  || DAY 3 || BENGALURU ||,Shri Devkinandan Thakur Ji,22,2018-01-29T15:29:53.000Z,25359,2412,59,105,People & Blogs
w7IYQzkGZ0w,2018-01-30,Ranveer Singh - Uncut Bollywood scene,Eros Now,24,2018-01-29T09:09:47.000Z,85729,975,114,79,Entertainment
q2Imat680EY,2018-01-30,Top 6 Cheapest Food Outlets in Chennai | Tasty Meal within Rs.100 | ChennaiYing 02,BehindwoodsTV,19,2018-01-29T12:13:25.000Z,49463,2260,54,136,Travel & Events
XPL87MfAkIA,2018-01-30,Shreyan And Neelanjana | Performance On Sandese Aate Hai | The Voice India Kids | Episode 24,The Voice India Kids,24,2018-01-28T19:12:02.000Z,174547,4696,56,227,Entertainment
izyX4qtsVew,2018-01-30,"WHEN WE FIRST MET Official Trailer (2018) Alexandra Daddario, Netflix Movie HD",ONE Media,1,2018-01-29T14:51:44.000Z,534831,8581,228,275,Film & Animation
beM6T5yaVl0,2018-01-30,ఈ రోజు 29-01-2018 మహా సోమ ప్రదోషం 108 ఏళ్లకు ఒకసారి వచ్చే సోమవారం  ఈ విధంగా చేస్తే ...,local telugu,22,2018-01-29T02:14:49.000Z,20921,156,14,10,People & Blogs
12hMTCdfLvg,2018-01-30,Anurag Kashyap and Kalki Koechlin | TapeCast | Fly Beyond,Film Companion,24,2018-01-29T05:25:55.000Z,88010,2286,42,332,Entertainment
fXm1-4xxNn0,2018-01-30,"कासगंज हिंसा में पहली कार्रवाई, एसपी हटाए गए, राज्यपाल ने हिंसा को यूपी के लिए कलंक बताया",ABP NEWS HINDI,22,2018-01-29T12:16:44.000Z,103989,609,111,188,People & Blogs
o29HL8Fbdqg,2018-01-30,"Sabyasachi Birthday Full Night Party | INSIDE VIDEO | Bigg Boss 11 Party | Akash, Puneesh, Bandgi",Viralbollywood,24,2018-01-28T22:28:03.000Z,218346,1260,357,216,Entertainment
cYYiGxRBy6c,2018-01-30,6 Types of Body Fat and How to Get Rid of It,BRIGHT SIDE,26,2018-01-29T08:32:54.000Z,191572,7718,228,396,Howto & Style
G8Ym5q66vK4,2018-01-30,ബഹുനില കെട്ടിടത്തിൽ നിന്നും താഴെ വീണ് ജീവന് വേണ്ടി പിടഞ്ഞയാളെ രക്ഷപ്പെടുത്താതെ ആൾക്കൂട്ടം,asianetnews,25,2018-01-29T07:00:06.000Z,42310,369,30,154,News & Politics
MlLaqRRbRoU,2018-01-30,Kalyanaparisu - கல்யாணபரிசு - Tamil Serial | Sun TV | Episode 1194 | 01/29/2018,VisionTimeTamil,24,2018-01-29T10:00:01.000Z,79176,371,103,32,Entertainment
1ouYf66_etQ,2018-01-30,Shahid Kapoor's BEST Reply On Ranveer Singh Acting Better Than Him In Padmavati Movie,BiscootTV,24,2018-01-26T07:28:48.000Z,407470,2614,175,153,Entertainment
o0KENXJHy0o,2018-01-30,ఈ గోధుమ పిండి తో రోజు చపాతీలు తింటున్నారా అయితే వీడియో చూడండి జన్మలో ముట్టుకోరు | Media Masters,Media Masters,25,2018-01-29T06:55:44.000Z,19994,184,64,31,News & Politics
dFZIzItyGcw,2018-01-30,Kiccha sudeep talking about darshan on bigg boss | bigg boss grand finale | winner | challenging sta,Filmy junction Kannada,24,2018-01-29T11:29:36.000Z,79221,1520,100,139,Entertainment
f8P7wx3HrKg,2018-01-30,Nalla Naal with Gayathrie | Fully Filmy,Fully Filmy,1,2018-01-29T10:04:52.000Z,27271,1151,40,73,Film & Animation
6Y6we6r5aWo,2018-01-30,సోమవారం ఈ పాటలు వింటే 1000 సార్లు కాశీ వెళ్లినంత పుణ్యం దక్కుతుంది || Lord Shiva Telugu Bakthi Songs,SumanTV,26,2018-01-28T23:30:01.000Z,34195,187,36,34,Howto & Style
_RoNm0FcNn4,2018-01-30,"Phulpakhru - फुलपाखरु - Episode 225  - January 30, 2018 - Preview",Zee Yuva,24,2018-01-29T20:43:56.000Z,16490,130,6,17,Entertainment
hNf2udnJ200,2018-01-30,"Padmavati : Chittorgarh's Jauhar Kund, Facts and History | FilmiBeat",FilmiBeat,24,2018-01-29T14:59:11.000Z,87427,1042,81,88,Entertainment
10powFeX0Hs,2018-01-30,"Sembarathi - Episode 75 - January 29, 2018 - Best Scene",zeetamil,24,2018-01-29T20:36:57.000Z,75979,290,36,22,Entertainment
1V_uLDhfT4s,2018-01-30,उलैमा क्या कहते हैं कासगंज यूपी पर-MUSLIMS ON KASGAN !!NEWS MX TV!! WITH EVIDENCE,News Mx Tv,25,2018-01-29T15:16:54.000Z,52653,1151,143,186,News & Politics
UdGQON7u9cQ,2018-01-30,சந்திரலேகா | CHANDRALEKHA | Sun TV | Tamil Serial | Episode 997 - 29th January 2018,Saregama TVShows,24,2018-01-29T09:00:02.000Z,128223,720,129,64,Entertainment
HWSryRtKbLE,2018-01-30,கடவுளை விட நீ பெரியவனா? Pala. Karuppiah | Vijayendrar | Tamil Thai Valthu | Dravidian Vs Aryan,Nakkheeran TV,25,2018-01-29T14:42:52.000Z,77755,2180,147,537,News & Politics
sftgDNHFyIw,2018-01-31,নদী থেকে ক্রেন দিয়ে  বাস উদ্ধারের চেষ্টা,ETV News Bangla,25,2018-01-29T13:53:58.000Z,582644,1709,522,90,News & Politics
5nO1H7kNNwM,2018-01-31,"31जनवरी 2018,बुधवार को चन्द्र ग्रहण रात में गलती से भी नही करे यह 5 काम वरना....?।।Chandra Grahan",AstroMitram,22,2018-01-28T16:33:17.000Z,376232,3166,803,167,People & Blogs
ED0MJYjusYw,2018-01-31,मंगलवार स्पेशल : हनुमान भजन : बालाजी भजन : बजरंगबली भजन : मेहंदीपुर बालाजी भजन,भक्ति,10,2018-01-30T00:30:01.000Z,91046,622,115,57,Music
yNOTyZkoppo,2018-01-31,Deva Aayega ...... Valentine Day Special | Shruti Arjun Anand,Shruti Arjun Anand,26,2018-01-29T14:30:02.000Z,101942,8802,730,1999,Howto & Style
uBUyXh-llBY,2018-01-31,30 January 2018- The Hindu Editorial News Paper Analysis- [UPSC/SSC/IBPS] Current affairs,Study IQ education,27,2018-01-30T02:43:07.000Z,61847,2641,54,487,Education
grdrnzncy-8,2018-01-31,జనవరి 31 గ్రహణ సమయం ఎంతో తెలుసా..? | 31 January 2018 Grahan Time Telugu | Chandra Grahanam Timings,Pooja TV Telugu,24,2018-01-29T07:02:23.000Z,58434,169,26,9,Entertainment
w7U-CkS8Ga8,2018-01-31,సుడిగాలి సుధీర్ ఇంట ఘోర విషాదం...ఆందోళనలో టాలీవుడ్ | Sudigali Sudheer in big depression,Tollywood Nagar,24,2018-01-29T08:24:41.000Z,389754,761,366,0,Entertainment
QJQo4aKQCG4,2018-01-31,"29 January, 2018 The Hindu l Discussion, Recapitalization banks, state funding of election, EPI",only ias,27,2018-01-29T03:27:29.000Z,33860,0,0,0,Education
Cp39oZvgxNI,2018-01-31,Current Affairs Live At 7 :00 am | 30th January 2018 | करंट अफेयर्स लाइव | All Competitive Exams,Mahendra Guru : Online Videos For Govt. Exams,27,2018-01-30T02:39:24.000Z,37634,2134,24,272,Education
4joeS29F6gg,2018-01-31,Pawan Kalyan Meets Minister Paritala Sunitha in Anantapur || Chalore Chalore Chal || NTV,NTV Telugu,25,2018-01-28T04:24:34.000Z,185603,0,0,347,News & Politics
RKR2h9J3GjQ,2018-01-31,"Ram Nath Kovind रो पड़े देखकर आप भी रोने लग जायेगे, Republic Day Parade - 26th January 2018",Pyara Hindustan,25,2018-01-26T05:40:50.000Z,714637,4716,603,580,News & Politics
IT9AayuIl8Y,2018-01-31,EMOTIONAL Ranveer Singh CRIES At Padmavati Declared SUPER HIT By Public,BiscootTV,24,2018-01-27T08:37:20.000Z,383580,3370,380,310,Entertainment
gD5iOieFDyY,2018-01-31,"Bus accident in Murshidabad, search operation is going on by boats",ABP ANANDA,22,2018-01-29T07:49:59.000Z,70993,134,9,3,People & Blogs
4zo_tGRv7I0,2018-01-31,TYPES OF ANNOYING FRIENDS  - BEING SARU,Radio Mirchi Tamil,24,2018-01-30T05:30:00.000Z,46564,2411,111,112,Entertainment
TwrPhtdrkUk,2018-01-31,Yamraaj (Full Song) Kunwar Bawa | Latest Punjabi Songs 2018 | Yaariyan Records,Yaariyan Records,10,2018-01-27T10:57:39.000Z,426596,15255,369,2046,Music
sNjZ1JUhtSw,2018-02-01,FAKE ENCOUNTER ਕਹਿਣ ਵਾਲਿਆਂ ਨੂੰ CAPT. AMARINDER ਦਾ ਮੋੜਵਾਂ ਜਵਾਬ | GANGSTERS ਨੂੰ ਵੀ ਦਿੱਤੀ ਵੱਡੀ ਧਮਕੀ,Khabar Punjab,25,2018-01-29T16:02:02.000Z,98653,548,145,89,News & Politics
gLk6Oz64oDg,2018-02-01,Allu Arjun Movie in Hindi Dubbed 2017 | Hindi Dubbed Movies 2017 Full Movie,Blockbuster Movies,24,2018-01-28T07:00:04.000Z,640705,1645,297,63,Entertainment
ke00KteDBFQ,2018-02-01,"#550 Redmi5, Mi MIx2, Mi Box 2, S9 Pic, Oppo 5G, Moto G6 Play, Nokia 7",Sharmaji Technical,28,2018-01-29T15:36:46.000Z,86871,7239,282,1113,Science & Technology
XZ3WQuQDmSA,2018-02-01,Adv Ranjini Saved The Accident Victim Who Fell From Building| Mathrubhumi News,Mathrubhumi News,25,2018-01-29T11:49:06.000Z,68095,0,0,0,News & Politics
JxWQQwsSnu4,2018-02-01,"Mohanlal Lal's Lal salam full episode #22 (last Episode) | Thanmathra - Blessy, Meera Vasudevan",Amrita Television,22,2018-01-29T06:08:33.000Z,66188,584,56,44,People & Blogs
phQ4Rq2BUlI,2018-02-01,Pawan Kalyan Gets Insulted By Fans | Pawan Emotional Warning To Fans Not To Shout | DharmavaramMeet,Filmy Monk,24,2018-01-29T08:00:03.000Z,234631,2689,175,309,Entertainment
EXHr0NVqYlA,2018-02-01,ജാമിത ടീച്ചർക്ക് ഉസ്താദ് കുമ്മനം നിസാമുദ്ധീൻ അസ്ഹരിയുടെ ഉഗ്രൻ മറുപടി|Latest Malayalam Islamic Speech,Kerala Muslim Speech,22,2018-01-29T13:23:19.000Z,38192,397,44,61,People & Blogs
CeUyL8y89So,2018-02-01,Honor 9 Lite Camera Functions with Samples & Camera Review,Geekyranjit,28,2018-01-29T07:56:01.000Z,97491,3198,121,539,Science & Technology
zkWiTLKE0mg,2018-02-01,Marvel Studios' Black Panther -- Let's Go TV Spot,Marvel Entertainment,24,2018-01-29T03:00:01.000Z,532650,16322,132,1972,Entertainment
Z6L452Geb3Y,2018-02-02,Rahul Dit-o | Nangansiddu | New Kannada Rap | Dj Lethal A | Team ALL OK,ALL OK,10,2018-02-01T04:51:08.000Z,103190,0,0,2770,Music
8C8IFR53tts,2018-02-02,"Deivamagal Episode 1452, 01/02/18",VikatanTV,43,2018-02-01T15:00:00.000Z,696743,3455,2794,849,
NgUGQKhaiLY,2018-02-02,"Ravish Kumar - Budget 2018 Analysis बजट के बाद का विश्लेषण ! रवीश Indian Union Budget, income Tax",Voice of Dissent,25,2018-02-01T08:31:06.000Z,381014,5437,708,965,News & Politics
ZRX_c8uV6BU,2018-02-02,The Big Picture - Nagaland: Discord Over Peace Accord,Rajya Sabha TV,25,2018-01-30T14:00:50.000Z,31312,405,21,86,News & Politics
L4PseoIlltY,2018-02-02,"आज ग्रहण से पहले तुलसी से जरूर कर लें ये छोटा सा काम, हर विपत्ति का होगा नाश Tulsi Plant for Grahan",Brijnaari Sumi,27,2018-01-31T01:06:36.000Z,391921,2523,702,217,Education
y5p-gxTm3WQ,2018-02-02,జ‌న‌వ‌రి 31 గ్రహణం రోజు ఇలా చేసి కుబేరులు అవ్వండి| Lunar Eclipse On 31 January 2018 | Horoscope 2018,OmFut,24,2018-01-30T07:03:09.000Z,580909,2378,551,114,Entertainment
UPmHwFofwNE,2018-02-02,Lunar Eclipse effects||ಗ್ರಹಣ ಗ್ರಹಚಾರ|| By Swara Jyothishi Ananda Guruji -(part 03),Btv Kannada Ɩ ಬಿಟಿವಿ ಕನ್ನಡ,25,2018-01-31T06:15:43.000Z,194660,580,190,98,News & Politics
